college_season,source_date,teamrankings_team,team_key,points_per_play_margin,points_per_play_margin_rank,source_url
2014,2015-01-13,West Virginia,westvirginia,-0.02,74,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,UAB,uab,-0.021,75,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,South Carolina,southcarolina,-0.022,76,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Virginia,virginia,-0.037,77,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Middle Tenn,middletenn,-0.038,78,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Rutgers,rutgers,-0.044,79,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Oklahoma St,oklahomast,-0.046,80,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,UMass,umass,-0.057,81,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,S Alabama,salabama,-0.06,82,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,California,california,-0.063,83,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Old Dominion,olddominion,-0.065,84,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Buffalo,buffalo,-0.068,85,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,UTEP,utep,-0.069,86,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Florida Intl,floridaintl,-0.069,87,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Akron,akron,-0.071,88,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Bowling Green,bowlinggreen,-0.072,89,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Kentucky,kentucky,-0.082,90,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Ohio,ohio,-0.084,91,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Northwestern,northwestern,-0.089,92,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Oregon St,oregonst,-0.094,93,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Illinois,illinois,-0.099,94,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,UL Monroe,ulmonroe,-0.1,95,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Hawai'i,hawaii,-0.101,96,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Indiana,indiana,-0.105,97,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Florida Atlantic,floridaatlantic,-0.106,98,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,North Carolina,northcarolina,-0.109,99,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Syracuse,syracuse,-0.109,100,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,UTSA,utsa,-0.11,101,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Miami OH,miamioh,-0.113,102,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Texas Tech,texastech,-0.117,103,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Purdue,purdue,-0.12,104,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,S Florida,sflorida,-0.139,105,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Kent St,kentst,-0.14,106,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Fresno St,fresnost,-0.146,107,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,N Texas,ntexas,-0.148,108,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Army,army,-0.149,109,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Wake Forest,wakeforest,-0.166,110,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Iowa St,iowast,-0.173,111,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,UConn,uconn,-0.179,112,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Colorado,colorado,-0.203,113,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Troy,troy,-0.205,114,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,UNLV,unlv,-0.21,115,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Vanderbilt,vanderbilt,-0.213,116,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Washington St,washingtonst,-0.216,117,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Wyoming,wyoming,-0.22,118,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Tulane,tulane,-0.223,119,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Kansas,kansas,-0.227,120,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,New Mexico St,newmexicost,-0.234,121,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Tulsa,tulsa,-0.245,122,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Idaho,idaho,-0.249,123,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,San Jose St,sanjosest,-0.25,124,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Southern Miss,southernmiss,-0.258,125,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,Georgia St,georgiast,-0.275,126,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,E Michigan,emichigan,-0.351,127,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2014,2015-01-13,SMU,smu,-0.382,128,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2015-01-13
2015,2016-01-12,Ohio St,ohiost,0.303,1,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2016-01-12
2015,2016-01-12,North Carolina,northcarolina,0.273,2,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2016-01-12
2015,2016-01-12,Oklahoma,oklahoma,0.259,3,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2016-01-12
2015,2016-01-12,W Kentucky,wkentucky,0.245,4,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2016-01-12
2015,2016-01-12,Stanford,stanford,0.229,5,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2016-01-12
2015,2016-01-12,App State,appstate,0.224,6,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2016-01-12
2015,2016-01-12,Alabama,alabama,0.218,7,https://www.teamrankings.com/college-football/stat/points-per-play-margin?date=2016-01-12
